"id","Latitude","Longitude","Unique_Squirrel_ID","Date","Age","Shift","Primary_Fur_Color","Location","Specific_Location","Other_Activities","Running","Chasing","Climbing","Eating","Foraging","Kuks","Quaas","Moans","Tail_flags","Tail_twitches","Approaches","Indifferent","Runs_from"
"16036","40.770371293130000","-73.971994157740600","7G-AM-1010-04","2018-10-10","Adult","AM","Gray","Ground Plane","","","True","False","False","False","True","False","False","False","False","False","False","False","False"
"16037","40.792122355653500","-73.953101335962500","36I-PM-1007-04","2018-10-07","Adult","PM","Gray","Ground Plane","","","False","True","False","False","True","False","False","False","False","False","False","False","False"
"16038","40.775431023964900","-73.975721612434900","11A-PM-1013-05","2018-10-13","Adult","PM","Cinnamon","Ground Plane","","digging","True","False","False","False","True","False","False","False","False","True","False","False","False"
"16039","40.788802270972100","-73.966412082601500","27A-AM-1008-01","2018-10-08","Adult","AM","Gray","Above Ground","","","False","True","False","False","False","False","False","False","False","False","False","False","True"
"16040","40.790715887872900","-73.958060992131000","32F-AM-1012-06","2018-10-12","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16041","40.784194575059800","-73.959412057371900","26I-PM-1010-05","2018-10-10","Adult","PM","Gray","Above Ground","tree","","False","False","True","False","True","False","False","False","False","False","False","True","False"
"16042","40.782355287104400","-73.966570545619700","21D-PM-1008-05","2018-10-08","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16043","40.768247773824400","-73.979638371520600","2B-AM-1010-07","2018-10-10","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16044","40.770519872202800","-73.969727799825700","8H-AM-1017-01","2018-10-17","Adult","AM","Gray","Ground Plane","","","False","True","False","True","True","False","False","False","False","False","False","True","False"
"16045","40.793872427857500","-73.958024711869000","36D-PM-1007-01","2018-10-07","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16046","40.797508587289700","-73.951411132905900","42G-AM-1018-01","2018-10-18","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","False","True"
"16047","40.767421895472900","-73.976080174233700","3E-AM-1006-04","2018-10-06","Juvenile","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16048","40.774135208066000","-73.977023509002300","9A-AM-1013-02","2018-10-13","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16049","40.795818745581500","-73.956188762447100","38E-AM-1010-04","2018-10-10","Adult","AM","Gray","Ground Plane","","","True","False","True","False","False","False","False","False","True","False","False","False","True"
"16050","40.773085373287600","-73.967651405667800","11H-AM-1010-01","2018-10-10","Adult","AM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","True","False","False"
"16051","40.773175391536100","-73.968109310000800","11H-PM-1013-01","2018-10-13","Adult","PM","Gray","Ground Plane","","nut in mouth","False","False","False","False","False","False","False","False","False","False","False","True","False"
"16052","40.790519850230700","-73.963727971185300","30B-AM-1007-09","2018-10-07","Adult","AM","Gray","Above Ground","","jumping b/w trees","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16053","40.799245898026600","-73.957123364023200","41B-PM-1014-04","2018-10-14","Adult","PM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16054","40.771676379929900","-73.969895907182600","9H-AM-1006-05","2018-10-06","Adult","AM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16055","40.772668528483100","-73.970800246141500","10F-PM-1019-10","2018-10-19","Adult","PM","Gray","Ground Plane","Arbor path & hill w/ bushes","","True","False","False","True","True","False","False","False","False","True","False","True","False"
"16056","40.789806297824000","-73.957892488261300","32G-AM-1010-02","2018-10-10","Adult","AM","Gray","Above Ground","","","False","False","True","True","False","False","False","False","False","True","False","False","True"
"16057","40.793811636076700","-73.959169554587500","35D-PM-1013-08","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16058","40.768883957648700","-73.976311642588500","4D-PM-1008-03","2018-10-08","Adult","PM","Cinnamon","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","False","True"
"16059","40.783470644053500","-73.959600693867700","25I-PM-1007-07","2018-10-07","Adult","PM","Gray","Above Ground","playing very high in tree w/ #8","","False","False","False","False","False","False","False","False","False","False","False","False","False"
"16060","40.796110864031900","-73.960988568683400","37A-PM-1013-01","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16061","40.778437071937100","-73.967042958599000","17F-AM-1007-05","2018-10-07","Juvenile","AM","Cinnamon","Ground Plane","","","True","False","False","True","False","False","False","False","True","False","False","True","False"
"16062","40.773724677958700","-73.973861125771600","10D-AM-1008-01","2018-10-08","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","True","False","False","False","True","False","False","True"
"16063","40.791772322874900","-73.962203008579400","32B-AM-1017-01","2018-10-17","Adult","AM","Gray","Above Ground","ran up a tree","","True","False","False","False","True","False","False","False","False","False","False","False","True"
"16064","40.771890802675800","-73.978594841388300","6A-PM-1012-01","2018-10-12","Adult","PM","Cinnamon","Ground Plane","","","False","False","True","False","True","False","False","False","False","False","False","False","False"
"16065","40.776585876331300","-73.971859715677300","13C-PM-1019-04","2018-10-19","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16066","40.792618860550900","-73.961620456954800","33B-PM-1010-01","2018-10-10","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16067","40.766390657333200","-73.977205378696500","1E-PM-1007-02","2018-10-07","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16068","40.783921673935700","-73.966619511896300","22C-PM-1006-10","2018-10-06","Adult","PM","Gray","Above Ground","","","False","False","True","False","False","True","False","False","False","False","False","False","False"
"16069","40.785853161902200","-73.968475824509100","24A-PM-1007-02","2018-10-07","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","True","False"
"16070","40.771319603426500","-73.970632345876900","9G-PM-1007-03","2018-10-07","Adult","PM","Cinnamon","Ground Plane","","","True","False","True","False","False","False","False","False","False","False","False","True","False"
"16071","40.771040998270100","-73.969945119639600","9H-PM-1018-02","2018-10-18","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16072","40.769014787398600","-73.976144779148400","4D-PM-1008-02","2018-10-08","Adult","PM","Cinnamon","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","True","False"
"16073","40.776589972475600","-73.970087909664400","14E-PM-1017-05","2018-10-17","Adult","PM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","False","True"
"16074","40.776309539371500","-73.971792032230600","13D-AM-1014-10","2018-10-14","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","False","False"
"16075","40.796170187476900","-73.953392391797300","40G-AM-1007-01","2018-10-07","Adult","AM","Gray","Above Ground","large tree","","False","False","True","True","False","False","False","False","False","False","False","True","False"
"16076","40.773805386248900","-73.977309671857400","8A-AM-1013-06","2018-10-13","Juvenile","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16077","40.771270936609300","-73.973881738815800","7E-AM-1006-01","2018-10-06","Adult","AM","Gray","Ground Plane","under a tree","","False","False","False","True","False","False","False","False","False","False","False","False","False"
"16078","40.793111267458300","-73.953283833841600","37H-AM-1018-01","2018-10-18","Adult","AM","Gray","Ground Plane","Right behind fence of the conservatory","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16079","40.780689636846900","-73.965409384404900","20F-PM-1007-09","2018-10-07","Adult","PM","Cinnamon","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","True","False","False"
"16080","40.765144418843200","-73.973654379058200","1H-AM-1012-02","2018-10-12","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16081","40.789900170004100","-73.956814387123400","32G-AM-1010-01","2018-10-10","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16082","40.770210660732900","-73.970159626873600","8H-PM-1014-09","2018-10-14","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16083","40.789814036353400","-73.963741589318200","29B-AM-1007-01","2018-10-07","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16084","40.780297172978400","-73.971791854883000","17B-PM-1012-01","2018-10-12","Adult","PM","Gray","Above Ground","climbed a fence","","True","False","False","False","True","False","False","False","False","False","False","False","True"
"16085","40.775706073102600","-73.969976366776900","13E-PM-1008-11","2018-10-08","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16086","40.792516292627300","-73.954795926995500","36H-PM-1008-01","2018-10-08","Adult","PM","Gray","Above Ground","","","True","False","True","False","True","True","True","False","False","False","False","True","False"
"16087","40.779670489897900","-73.965844354882200","19F-AM-1007-03","2018-10-07","Juvenile","AM","Cinnamon","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","False","False"
"16088","40.795615074410200","-73.960657061561000","36A-PM-1013-08","2018-10-13","Unknown","PM","Gray","Ground Plane","""FIELD""","running from #7","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16089","40.795477217054900","-73.958117373085700","37D-PM-1014-08","2018-10-14","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16090","40.790883111056100","-73.958652772182200","32F-PM-1008-08","2018-10-08","Adult","PM","Gray","Ground Plane","","","True","True","False","False","True","False","False","False","False","False","False","True","False"
"16091","40.791282169715000","-73.961386225133200","32C-AM-1014-03","2018-10-14","Adult","AM","Gray","Above Ground","","","False","True","True","False","False","False","False","False","False","False","False","False","False"
"16092","40.776064655410900","-73.974613305807700","11B-PM-1014-04","2018-10-14","Unknown","PM","Gray","Ground Plane","","jumping","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16093","40.781494442832700","-73.962392277393200","22H-PM-1007-04","2018-10-07","Adult","PM","Cinnamon","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16094","40.766025539320500","-73.973145710290300","2H-AM-1006-03","2018-10-06","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","True","False"
"16095","40.769558493353800","-73.971546685032400","6H-PM-1020-03","2018-10-20","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","False","True"
"16096","40.794242707973300","-73.962106671885100","34A-AM-1012-03","2018-10-12","Adult","AM","Gray","Ground Plane","","","True","False","False","True","True","False","False","False","False","False","False","False","True"
"16097","40.790618096947200","-73.963104549981100","30B-PM-1019-04","2018-10-19","Adult","PM","Gray","Ground Plane","","","True","False","True","True","True","False","False","False","False","False","False","False","True"
"16098","40.782020092746500","-73.970830107092400","19A-PM-1013-01","2018-10-13","Adult","PM","Gray","Ground Plane","","planting acorns","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16099","40.791656668315800","-73.958317581802000","33E-AM-1014-12","2018-10-14","Adult","AM","Gray","Above Ground","","sleeping","False","False","False","False","False","False","False","False","False","False","False","False","False"
"16100","40.771076550079900","-73.968399406473100","9I-AM-1014-06","2018-10-14","Adult","AM","Cinnamon","Ground Plane","","","False","False","True","False","True","False","False","False","False","False","False","True","False"
"16101","40.770933383378300","-73.968978184387300","9I-PM-1010-04","2018-10-10","Adult","PM","Cinnamon","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16102","40.772875068569900","-73.977352936849900","7B-AM-1008-12","2018-10-08","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","True","False"
"16103","40.771403648774700","-73.970357676230000","9H-PM-1018-09","2018-10-18","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","False","False"
"16104","40.766899339819300","-73.978392591149000","1D-PM-1007-04","2018-10-07","Adult","PM","Cinnamon","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16105","40.772917514342900","-73.970459109167700","10G-AM-1006-02","2018-10-06","Adult","AM","Gray","Ground Plane","","","True","False","False","False","True","False","False","False","False","False","False","False","True"
"16106","40.776041318227600","-73.970597705986200","13E-AM-1017-09","2018-10-17","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16107","40.767116221103200","-73.975374453930700","2F-PM-1014-12","2018-10-14","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16108","40.798885877111400","-73.956869086031000","41C-AM-1017-05","2018-10-17","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16109","40.767591258817300","-73.974038119408800","4G-PM-1007-01","2018-10-07","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16110","40.766070446642000","-73.976460188285400","1F-AM-1010-05","2018-10-10","Adult","AM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","True","False"
"16111","40.776472668890800","-73.967669277251800","15G-AM-1008-03","2018-10-08","Adult","AM","Gray","Ground Plane","","","False","True","False","False","False","True","False","False","False","False","False","False","False"
"16112","40.795958647574400","-73.961234942154700","36A-PM-1013-09","2018-10-13","Unknown","PM","Gray","Ground Plane","THICK UNDERGROWTH","","True","False","False","False","False","False","False","False","False","True","False","False","True"
"16113","40.777355431158600","-73.970981779636900","14D-PM-1019-07","2018-10-19","Adult","PM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","False","True"
"16114","40.776615800120200","-73.967316016535700","15G-PM-1019-12","2018-10-19","Adult","PM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16115","40.777776610680700","-73.967642459971500","16F-AM-1008-01","2018-10-08","Adult","AM","Cinnamon","Ground Plane","near fence","","False","False","False","False","True","False","False","False","False","True","True","False","False"
"16116","40.790847952792300","-73.964155207080300","30B-AM-1007-05","2018-10-07","Adult","AM","Gray","Above Ground","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16117","40.778247751756700","-73.967295026601800","17F-PM-1020-01","2018-10-20","Adult","PM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","False","True"
"16118","40.783559826281000","-73.968172224480100","22B-PM-1014-07","2018-10-14","Adult","PM","Gray","Ground Plane","","","False","False","False","False","False","False","False","False","False","True","False","True","False"
"16119","40.767741191185400","-73.978400938697000","2C-PM-1013-03","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","False","False"
"16120","40.781732283276700","-73.964982780734100","21F-AM-1018-06","2018-10-18","Adult","AM","Cinnamon","Ground Plane","","","True","False","False","False","False","False","False","False","False","True","False","False","True"
"16121","40.767901024728100","-73.978704019247300","2C-AM-1010-06","2018-10-10","Adult","AM","Gray","Ground Plane","","stood still & watched me then jumped on a fence and ran away","False","False","False","False","False","False","False","False","False","False","False","True","True"
"16122","40.794366773566800","-73.960303105961400","35C-PM-1013-05","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16123","40.792417642582700","-73.962961559440900","32B-PM-1010-06","2018-10-10","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16124","40.790163434915000","-73.963568905984100","30B-PM-1019-03","2018-10-19","Adult","PM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16125","40.782542944158300","-73.970808358747100","19A-PM-1013-03","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16126","40.773436329163000","-73.977242266465700","8A-AM-1013-02","2018-10-13","Juvenile","AM","Gray","Ground Plane","playground","","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16127","40.774858479876100","-73.971855336198200","11D-AM-1010-05","2018-10-10","Adult","AM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16128","40.780375418758100","-73.969884350735800","18C-PM-1018-02","2018-10-18","Juvenile","PM","Gray","Ground Plane","","","True","False","False","False","True","False","False","False","False","False","False","False","False"
"16129","40.778558363032300","-73.970314982942100","16D-AM-1007-01","2018-10-07","Adult","AM","Gray","Above Ground","","","False","False","True","True","False","False","False","False","False","False","False","False","True"
"16130","40.768804864487100","-73.979089677523700","3B-AM-1010-10","2018-10-10","Adult","AM","Cinnamon","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16131","40.791496916575700","-73.960054629449700","33D-AM-1017-03","2018-10-17","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","True","False"
"16132","40.768568885062800","-73.980948293606000","2A-PM-1019-04","2018-10-19","Juvenile","PM","Gray","Above Ground","in tree!","","True","False","False","False","False","False","False","False","False","False","False","True","False"
"16133","40.769275143797000","-73.980513704677800","2A-AM-1010-08","2018-10-10","Adult","AM","Gray","Ground Plane","","","True","False","False","False","True","False","False","False","False","True","False","False","False"
"16134","40.768015951170500","-73.980198597784600","1B-AM-1012-11","2018-10-12","Adult","AM","Cinnamon","Ground Plane","","fighting w/ pigeons","False","False","False","True","False","False","False","False","False","False","False","True","False"
"16135","40.783337354891000","-73.967207042366600","22C-PM-1006-02","2018-10-06","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","True","False","False","False","False","False","False"
"16136","40.776877007081000","-73.964554755682600","16I-AM-1008-04","2018-10-08","Juvenile","AM","Cinnamon","Above Ground","tree hollow","in hollow","False","False","False","False","False","False","False","False","False","False","False","False","False"
"16137","40.783374781038700","-73.967085080561900","22C-PM-1006-01","2018-10-06","Juvenile","PM","Gray","Ground Plane","","for food","True","True","False","False","False","False","True","False","False","False","False","False","False"
"16138","40.795207419378800","-73.955826873177100","38E-PM-1014-04","2018-10-14","Adult","PM","Gray","Ground Plane","THICK UNDERGROWTH","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16139","40.771812308875000","-73.968629621789300","10H-AM-1014-02","2018-10-14","Juvenile","AM","Cinnamon","Above Ground","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16140","40.782135208023300","-73.963531782297700","22G-AM-1018-01","2018-10-18","Adult","AM","Gray","Ground Plane","","","False","True","False","False","False","True","False","False","True","False","False","True","False"
"16141","40.790936778322300","-73.955303816263300","34H-PM-1006-04","2018-10-06","Unknown","PM","Gray","Above Ground","Elm tree","","False","False","False","False","False","False","False","False","False","False","False","False","False"
"16142","40.790157281877600","-73.963655143317800","30B-PM-1019-02","2018-10-19","Adult","PM","Gray","Ground Plane","","","False","True","False","True","True","False","False","False","False","True","False","False","True"
"16143","40.775686099033800","-73.968972359001500","13F-AM-1007-01","2018-10-07","Adult","AM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","True","False"
"16144","40.775878985547400","-73.971911147016400","12D-AM-1013-02","2018-10-13","Adult","AM","Gray","Above Ground","Was on top of the edge of Bow Bridge","jumped off","False","False","False","False","False","False","False","False","True","False","False","False","True"
"16145","40.766800697752600","-73.975556917056100","2F-AM-1006-03","2018-10-06","Adult","AM","Gray","Above Ground","in tree","","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16146","40.770988492927700","-73.969553896295000","9H-PM-1018-04","2018-10-18","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16147","40.770360886038000","-73.969446804448300","8I-PM-1013-05","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16148","40.772775027202400","-73.972034708927300","9E-PM-1014-01","2018-10-14","Adult","PM","Gray","Ground Plane","Gathering/digging in grassy area b/w trees","looked like it was smelling/digging in the ground","False","False","False","False","True","False","False","False","False","True","False","True","False"
"16149","40.770321907654900","-73.969129354640800","8I-AM-1006-11","2018-10-06","Adult","AM","Gray","Above Ground","tree","","False","True","False","False","False","False","False","False","False","False","False","True","False"
"16150","40.788985189633400","-73.955203501190200","32I-AM-1013-06","2018-10-13","Adult","AM","Cinnamon","Above Ground","In and below shrub","","False","False","True","False","True","False","False","False","True","False","False","True","False"
"16151","40.775754197101200","-73.969530555539200","13F-PM-1008-03","2018-10-08","Adult","PM","Gray","Above Ground","tree","","False","False","False","True","True","False","False","False","False","False","False","True","False"
"16152","40.772296464025700","-73.970426963096400","10G-AM-1006-09","2018-10-06","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","True","False","False","False","True"
"16153","40.770545252978300","-73.970169336350000","8H-AM-1017-05","2018-10-17","Adult","AM","Gray","Above Ground","","","True","False","False","True","True","False","False","False","False","False","False","True","False"
"16154","40.778926988884000","-73.971869682880000","15B-AM-1014-03","2018-10-14","Juvenile","AM","Gray","Ground Plane","","running (from a dog)","True","False","False","True","True","False","False","False","False","False","False","True","False"
"16155","40.798478358438800","-73.954885349271200","41D-PM-1014-04","2018-10-14","Adult","PM","Gray","Above Ground","","jumping tree to tree","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16156","40.771105782792300","-73.976088007018600","6C-PM-1020-04","2018-10-20","Adult","PM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","True","False"
"16157","40.794951518282500","-73.952151466904100","39H-PM-1013-03","2018-10-13","Juvenile","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","True","True"
"16158","40.771611393182000","-73.976350661237500","7C-PM-1020-05","2018-10-20","Juvenile","PM","Gray","Ground Plane","","","False","False","False","True","False","False","False","False","False","False","False","False","False"
"16159","40.772501245008000","-73.971095114957900","10F-PM-1019-04","2018-10-19","Adult","PM","Black","Ground Plane","Behind fence, grass","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16160","40.792175909712400","-73.964001632489700","32A-PM-1013-01","2018-10-13","Juvenile","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16161","40.775893898406600","-73.970701234566100","13E-PM-1008-03","2018-10-08","Juvenile","PM","Gray","Above Ground","hanging upside down to get a nut","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16162","40.795535060905700","-73.960125918913400","36B-PM-1013-04","2018-10-13","Unknown","PM","Gray","Ground Plane","","","True","False","False","True","False","False","False","False","False","False","False","False","True"
"16163","40.775952984980800","-73.969752673313300","13E-PM-1008-09","2018-10-08","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16164","40.773570817884200","-73.976659363665700","8B-PM-1012-04","2018-10-12","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16165","40.790780631291500","-73.963286856179400","30B-AM-1007-06","2018-10-07","Adult","AM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","False","False"
"16166","40.769904429420400","-73.975673607467000","5D-PM-1018-01","2018-10-18","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","True"
"16167","40.798861092624900","-73.955316382955100","42D-PM-1013-04","2018-10-13","Adult","PM","Cinnamon","Ground Plane","","carrying nut away","False","False","False","False","False","False","False","False","False","False","False","True","False"
"16168","40.766480479744800","-73.977256990967300","1E-AM-1006-02","2018-10-06","Adult","AM","Gray","Ground Plane","","","False","False","True","False","True","False","False","False","False","True","False","True","False"
"16169","40.776793200803700","-73.970920755103300","14D-AM-1014-04","2018-10-14","Adult","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","False","False"
"16170","40.776357914063900","-73.967740984196900","15G-PM-1019-08","2018-10-19","Adult","PM","Unknown","Above Ground","","","False","True","False","False","False","False","True","True","False","False","False","False","False"
"16171","40.795090156333700","-73.956331116706900","38E-AM-1010-12","2018-10-10","Adult","AM","Cinnamon","Ground Plane","running on rocks","","False","True","False","False","False","False","False","False","True","False","False","False","False"
"16172","40.798398466595500","-73.958464600007800","40B-PM-1014-07","2018-10-14","Adult","PM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16173","40.776610754288000","-73.970258898143200","14E-AM-1008-08","2018-10-08","Adult","AM","Gray","Ground Plane","","","True","True","False","False","True","False","False","False","False","False","False","False","True"
"16174","40.788785477159600","-73.964323650542500","28C-AM-1014-02","2018-10-14","Adult","AM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","True","False"
"16175","40.797258337802000","-73.959337434193800","38B-PM-1018-01","2018-10-18","Adult","PM","Cinnamon","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","False","False"
"16176","40.767475894281100","-73.975856439484200","3E-AM-1006-05","2018-10-06","Juvenile","AM","Gray","Ground Plane","","","False","False","False","False","True","False","False","False","False","True","False","False","False"
"16177","40.776160032711800","-73.969325408054800","14F-AM-1007-01","2018-10-07","Adult","AM","Gray","Above Ground","","","False","False","True","False","False","False","False","False","False","False","False","True","False"
"16178","40.778615101972600","-73.973042069699300","15B-AM-1014-01","2018-10-14","Adult","AM","Gray","Above Ground","","","False","False","True","False","True","False","False","False","False","False","False","False","False"
"16179","40.789853066039000","-73.964789122860600","29B-AM-1007-02","2018-10-07","Adult","AM","Gray","Above Ground","","","True","False","False","False","False","False","False","False","True","False","False","False","False"
"16180","40.785433940148300","-73.958011105667500","27I-PM-1020-02","2018-10-20","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","False"
"16181","40.771715446879100","-73.978212013940700","6A-AM-1006-05","2018-10-06","Adult","AM","Gray","Above Ground","tree","","False","False","True","False","False","False","False","False","True","True","False","False","False"
"16182","40.788054657260800","-73.956460642636700","30I-PM-1006-06","2018-10-06","Adult","PM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","True","True"
"16183","40.798333876307400","-73.956264207693500","41C-AM-1017-02","2018-10-17","Adult","AM","Cinnamon","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","True","False","False"
"16184","40.792048385243100","-73.961374703270200","33C-PM-1007-01","2018-10-07","Adult","PM","Gray","Ground Plane","","","True","False","True","False","False","False","False","False","False","False","False","False","True"
"16185","40.770807701562000","-73.977385818962700","5B-PM-1013-01","2018-10-13","Adult","PM","Gray","Ground Plane","","","False","False","False","True","True","False","False","False","False","False","False","False","False"
"16186","40.784880506532200","-73.968585970548600","23A-AM-1018-04","2018-10-18","Adult","AM","Gray","Above Ground","Tree","","False","False","True","False","False","False","False","False","False","False","False","False","True"
"16187","40.798519225074500","-73.957005046086700","40C-AM-1017-05","2018-10-17","Adult","AM","Gray","Ground Plane","","","True","False","False","False","False","False","False","False","False","False","False","False","True"
"16188","40.791468237073400","-73.963233713470700","31B-PM-1007-01","2018-10-07","Adult","PM","Gray","Above Ground","","chasing #2 and climbing tree w/ #2","False","True","True","False","False","False","False","False","False","False","False","False","True"
"16189","40.767515940567000","-73.981107844246200","1A-AM-1007-04","2018-10-07","Adult","AM","Cinnamon","Ground Plane","","","False","False","False","False","True","False","False","False","False","False","False","True","False"
"16190","40.791853370778900","-73.959440622589100","33D-AM-1017-02","2018-10-17","Adult","AM","Black","Ground Plane","","","False","False","False","False","True","False","False","False","False","True","True","False","False"
"16191","40.770836012173500","-73.973710074318300","7E-PM-1013-03","2018-10-13","Adult","PM","Gray","Ground Plane","Ground & Tree Base","","False","False","False","False","True","False","False","False","True","True","False","True","False"
